storm_id,basin,split,ref_time,made_landfall,hours_to_landfall,wind_last,wind_max,wind_mean,wind_std,wind_delta_6h,wind_delta_12h,wind_delta_24h,wind_trend,pres_last,pres_min,pres_mean,pres_std,pres_delta_6h,pres_delta_12h,pres_delta_24h,pres_trend,wp_residual,lat_last,lon_norm_last,motion_speed_kph,motion_dir_sin,motion_dir_cos,over_land,dist_to_coast,land_frac_window,sp_u925_mean,sp_u925_std,sp_u925_max,sp_u925_p90,sp_u925_asymmetry,sp_v925_mean,sp_v925_std,sp_v925_max,sp_v925_p90,sp_v925_asymmetry,sp_z925_mean,sp_z925_std,sp_z925_max,sp_z925_p90,sp_z925_asymmetry,sp_sst_mean,sp_sst_std,sp_sst_max,sp_sst_p90,sp_sst_asymmetry
WP1950BSTELLEN,WP,train,1950-12-12 06:00:00,0,36.0,0.7,0.9,0.8200000000000001,0.07483314773547885,-0.10000000000000009,-0.10000000000000009,-0.20000000000000007,-0.04999999999999999,-1.6,-1.6,-0.96,0.3440930106817051,0.20000000000000007,0.20000000000000007,1.0,0.21999999999999995,2.3,-2.56,1.62,4.457981606063448,0.316227766016838,-0.9486832980505138,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
WP1950BSTELLEN,WP,train,1950-12-12 18:00:00,0,24.0,0.7,0.9,0.7714285714285715,0.10301575072754257,0.09999999999999998,0.0,-0.10000000000000009,-0.04642857142857148,-1.6,-1.6,-0.8285714285714285,0.36140316116210053,-0.19999999999999996,0.0,0.20000000000000007,0.1571428571428573,2.3,-2.98,1.7,3.701351104664353,0.09950371902099887,-0.9950371902099892,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
WP1950BSTFRAN,WP,train,1950-12-26 18:00:00,1,138.0,0.84,0.88,0.8533333333333334,0.018856180831641284,0.0,-0.040000000000000036,0.0,-0.01999999999999988,-1.6,-1.6,-1.4000000000000001,0.28284271247461906,0.6000000000000001,0.6000000000000001,0.0,0.2999999999999998,2.44,-8.22,2.1,3.7054014627298,0.1961161351381834,-0.9805806756909203,0,0.0,0.0,0.056218188256025314,1.327365517616272,3.0187246799468994,2.0167906284332275,-0.26544493436813354,-0.6196103692054749,1.5114331245422363,2.686157703399658,1.2508043050765991,1.4130829572677612,0.6750496625900269,0.03894401341676712,0.774855375289917,0.7352883815765381,-0.0034974217414855957,-0.16450275480747223,0.0,-0.16450275480747223,-0.16450275480747223,0.0
WP1950BSTFRAN,WP,train,1950-12-27 06:00:00,1,126.0,0.8,0.88,0.8320000000000001,0.029933259094191512,0.0,-0.039999999999999925,-0.07999999999999996,-0.01999999999999993,-1.6,-1.6,-1.16,0.36660605559646725,0.0,0.19999999999999996,0.8,0.23999999999999977,2.4000000000000004,-8.72,2.1,4.440000000000004,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.056218188256025314,1.327365517616272,3.0187246799468994,2.0167906284332275,-0.26544493436813354,-0.6196103692054749,1.5114331245422363,2.686157703399658,1.2508043050765991,1.4130829572677612,0.6750496625900269,0.03894401341676712,0.774855375289917,0.7352883815765381,-0.0034974217414855957,-0.16450275480747223,0.0,-0.16450275480747223,-0.16450275480747223,0.0
WP1950BSTFRAN,WP,train,1950-12-27 18:00:00,1,114.0,0.74,0.88,0.8057142857142858,0.048655389616932575,0.0,-0.06000000000000005,-0.09999999999999998,-0.02357142857142869,-1.6,-1.6,-0.9999999999999999,0.4,0.0,0.20000000000000007,0.4,0.18571428571428586,2.34,-9.24,2.18,4.450123593789281,0.24253562503633316,-0.9701425001453319,0,0.0,0.0,0.056218188256025314,1.327365517616272,3.0187246799468994,2.0167906284332275,-0.26544493436813354,-0.6196103692054749,1.5114331245422363,2.686157703399658,1.2508043050765991,1.4130829572677612,0.6750496625900269,0.03894401341676712,0.774855375289917,0.7352883815765381,-0.0034974217414855957,-0.16450275480747223,0.0,-0.16450275480747223,-0.16450275480747223,0.0
WP1950BSTGRACE,WP,train,1950-07-14 00:00:00,1,210.0,0.94,0.96,0.9466666666666667,0.009428090415820642,0.0,-0.020000000000000018,0.0,-0.009999999999999856,-1.6,-1.6,-1.6000000000000003,2.220446049250313e-16,0.0,0.0,0.0,-1.130742076054784e-16,2.54,-8.74,3.5,4.450123593789281,0.24253562503633316,-0.9701425001453319,0,0.0,0.0,0.7533716559410095,0.8812009692192078,3.0724449157714844,1.9452475309371948,-0.1165052056312561,0.8590325713157654,0.6767423152923584,2.4037628173828125,1.563387393951416,0.2948964238166809,0.6938391923904419,0.050703972578048706,0.7690044045448303,0.75440514087677,0.051199913024902344,-0.16450275480747223,0.0,-0.16450275480747223,-0.16450275480747223,0.0
WP1950BSTGRACE,WP,train,1950-07-14 12:00:00,1,198.0,0.92,0.96,0.9359999999999999,0.014966629547095732,0.0,-0.019999999999999907,-0.039999999999999925,-0.009999999999999952,-1.6,-1.6,-1.6,0.0,0.0,0.0,0.0,-1.2236738191258112e-16,2.52,-9.2,3.52,3.7013511046643366,0.0995037190209993,-0.995037190209989,0,0.0,0.0,0.7533716559410095,0.8812009692192078,3.0724449157714844,1.9452475309371948,-0.1165052056312561,0.8590325713157654,0.6767423152923584,2.4037628173828125,1.563387393951416,0.2948964238166809,0.6938391923904419,0.050703972578048706,0.7690044045448303,0.75440514087677,0.051199913024902344,-0.16450275480747223,0.0,-0.16450275480747223,-0.16450275480747223,0.0
WP1950BSTGRACE,WP,train,1950-07-15 00:00:00,1,186.0,0.9,0.96,0.9257142857142858,0.020603150145508477,0.0,-0.020000000000000018,-0.039999999999999925,-0.010000000000000094,-1.6,-1.6,-1.5999999999999999,2.220446049250313e-16,0.0,0.0,0.0,1.665926970491412e-16,2.5,-9.6,3.6,3.7054014627297676,0.1961161351381847,-0.98058067569092,0,0.0,0.0,0.7533716559410095,0.8812009692192078,3.0724449157714844,1.9452475309371948,-0.1165052056312561,0.8590325713157654,0.6767423152923584,2.4037628173828125,1.563387393951416,0.2948964238166809,0.6938391923904419,0.050703972578048706,0.7690044045448303,0.75440514087677,0.051199913024902344,-0.16450275480747223,0.0,-0.16450275480747223,-0.16450275480747223,0.0
WP1950BSTHELENE,WP,val,1950-07-25 06:00:00,1,42.0,0.58,0.7,0.6266666666666666,0.0524933858267454,-0.020000000000000018,-0.12,0.0,-0.060000000000000074,-0.8,-0.8,-0.6666666666666666,0.09428090415820636,0.0,0.20000000000000007,0.0,0.0999999999999999,1.38,-7.88,4.86,2.944163718273828,0.8944271909999165,-0.4472135954999567,0,0.0,0.0,0.22188402712345123,1.1444718837738037,3.3522636890411377,1.7749522924423218,-0.33904778957366943,0.7377699017524719,0.811985969543457,3.230724334716797,1.7195647954940796,0.510270357131958,0.6530518531799316,0.05157379433512688,0.7639309167861938,0.7112849354743958,0.06486761569976807,-0.16450275480747223,0.0,-0.16450275480747223,-0.16450275480747223,0.0
WP1950BSTHELENE,WP,val,1950-07-25 18:00:00,1,30.0,0.54,0.7,0.596,0.05571355310873645,-0.020000000000000018,-0.039999999999999925,-0.15999999999999992,-0.0359999999999999,-0.8,-0.8,-0.64,0.08000000000000003,0.0,0.0,0.20000000000000007,0.03999999999999996,1.34,-7.92,5.24,0.9730878685915263,0.9938837346736192,-0.11043152607484384,0,0.0,0.0,0.22188402712345123,1.1444718837738037,3.3522636890411377,1.7749522924423218,-0.33904778957366943,0.7377699017524719,0.811985969543457,3.230724334716797,1.7195647954940796,0.510270357131958,0.6530518531799316,0.05157379433512688,0.7639309167861938,0.7112849354743958,0.06486761569976807,-0.16450275480747223,0.0,-0.16450275480747223,-0.16450275480747223,0.0
WP1950BSTHELENE,WP,val,1950-07-26 06:00:00,1,18.0,0.48,0.7,0.5685714285714286,0.06490180966628882,-0.040000000000000036,-0.06000000000000005,-0.09999999999999998,-0.03071428571428575,-0.8,-0.8,-0.6,0.10690449676496976,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.04285714285714295,1.28,-8.12,5.66,3.2328934408668517,0.8516583167045447,-0.5240974256643333,0,0.0,0.0,0.22188402712345123,1.1444718837738037,3.3522636890411377,1.7749522924423218,-0.33904778957366943,0.7377699017524719,0.811985969543457,3.230724334716797,1.7195647954940796,0.510270357131958,0.6530518531799316,0.05157379433512688,0.7639309167861938,0.7112849354743958,0.06486761569976807,-0.16450275480747223,0.0,-0.16450275480747223,-0.16450275480747223,0.0
WP1950BSTIDA(1)(2),WP,train,1950-08-09 18:00:00,0,294.0,0.72,0.76,0.7333333333333334,0.018856180831641284,0.0,-0.040000000000000036,0.0,-0.01999999999999992,-1.0,-1.0,-0.8666666666666667,0.09428090415820632,0.0,0.19999999999999996,0.0,0.09999999999999984,1.72,-11.2,4.1,1.2174152947946804,0.8574929257125414,0.514495755427531,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
WP1950BSTIDA(1)(2),WP,train,1950-08-10 06:00:00,0,282.0,0.68,0.76,0.72,0.02529822128134702,-0.039999999999999925,-0.039999999999999925,-0.07999999999999996,-0.015999999999999893,-1.0,-1.0,-0.8400000000000001,0.07999999999999999,0.0,0.0,0.19999999999999996,0.039999999999999945,1.6800000000000002,-10.6,4.2,5.920000000000005,0.0,1.0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
WP1950BSTIDA(1)(2),WP,train,1950-08-10 18:00:00,0,270.0,0.68,0.76,0.7085714285714285,0.027994168488950585,0.0,0.0,-0.039999999999999925,-0.012857142857142831,-1.0,-1.0,-0.8285714285714285,0.06998542122237651,0.0,0.0,0.0,0.02142857142857148,1.6800000000000002,-10.0,4.26,4.074911041973812,0.17888543819998282,0.9838699100999075,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
WP1950BSTJANE,WP,train,1950-08-29 18:00:00,0,192.0,0.76,0.8,0.7733333333333334,0.018856180831641284,0.0,-0.040000000000000036,0.0,-0.019999999999999896,-1.0,-1.0,-0.8666666666666667,0.09428090415820632,0.0,0.19999999999999996,0.0,0.09999999999999984,1.76,-8.06,4.68,0.7467261881037954,0.4472135954999422,-0.8944271909999237,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
WP1950BSTJANE,WP,train,1950-08-30 06:00:00,0,180.0,0.72,0.8,0.76,0.025298221281347056,-0.040000000000000036,-0.040000000000000036,-0.08000000000000007,-0.015999999999999886,-1.0,-1.0,-0.8400000000000001,0.07999999999999999,0.0,0.0,0.19999999999999996,0.039999999999999945,1.72,-8.14,4.74,0.746726188103796,0.4472135954999581,-0.8944271909999159,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
WP1950BSTJANE,WP,train,1950-08-30 18:00:00,0,168.0,0.7,0.8,0.7428571428571429,0.03452298849598453,0.0,-0.020000000000000018,-0.06000000000000005,-0.016428571428571567,-1.0,-1.0,-0.8285714285714285,0.06998542122237651,0.0,0.0,0.0,0.02142857142857148,1.7,-8.22,4.78,0.746726188103796,0.4472135954999581,-0.8944271909999159,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
WP1950BSTKEZIA,WP,train,1950-09-04 18:00:00,0,276.0,0.8,0.8,0.8000000000000002,1.1102230246251565e-16,0.0,0.0,0.0,5.65371038027392e-17,-1.12,-1.12,-1.12,0.0,0.0,0.0,0.0,-6.751806662049212e-17,1.9200000000000002,-6.94,3.16,0.5448853090330171,0.9701425001453307,-0.24253562503633794,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
WP1950BSTKEZIA,WP,train,1950-09-05 06:00:00,0,264.0,0.76,0.8,0.792,0.016000000000000014,-0.040000000000000036,-0.040000000000000036,-0.040000000000000036,-0.007999999999999893,-1.12,-1.12,-1.096,0.04800000000000004,0.1200000000000001,0.1200000000000001,0.1200000000000001,0.02399999999999991,1.8800000000000001,-7.2,3.16,3.331501163139535,-0.11043152607484645,-0.9938837346736189,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
WP1950BSTKEZIA,WP,train,1950-09-05 18:00:00,0,252.0,0.76,0.8,0.7828571428571428,0.019794866372215756,0.0,0.0,-0.040000000000000036,-0.008571428571428664,-1.12,-1.12,-1.0685714285714287,0.05938459911664728,0.0,0.0,0.1200000000000001,0.025714285714285894,1.8800000000000001,-7.34,3.02,0.893084542470645,-0.9284766908852593,-0.37139067635410367,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
WP1950BSTLUCRETIA_NANCY,WP,train,1950-09-12 06:00:00,0,168.0,0.88,0.88,0.88,0.0,0.0,0.0,0.0,9.63166144223198e-18,-1.6,-1.6,-1.6000000000000003,2.220446049250313e-16,0.0,0.0,0.0,-1.130742076054784e-16,2.48,-5.8,2.76,3.3315011631395186,0.11043152607484424,-0.9938837346736191,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
WP1950BSTLUCRETIA_NANCY,WP,train,1950-09-12 18:00:00,0,156.0,0.88,0.88,0.8800000000000001,1.1102230246251565e-16,0.0,0.0,0.0,2.7686434303988924e-17,-1.6,-1.6,-1.6,0.0,0.0,0.0,0.0,-1.2236738191258112e-16,2.48,-6.2,2.84,3.705401462729784,0.19611613513818385,-0.9805806756909202,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
WP1950BSTLUCRETIA_NANCY,WP,train,1950-09-13 06:00:00,0,144.0,0.88,0.88,0.88,0.0,0.0,0.0,0.0,-7.987071295197317e-17,-1.6,-1.6,-1.5999999999999999,2.220446049250313e-16,0.0,0.0,0.0,1.665926970491412e-16,2.48,-6.72,2.96,5.558102194094669,0.19611613513818427,-0.9805806756909201,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
WP1950BSTMISSATHA,WP,train,1950-09-13 06:00:00,1,180.0,0.86,0.9,0.88,0.016329931618554536,-0.020000000000000018,-0.040000000000000036,0.0,-0.01999999999999981,-1.6,-1.6,-1.6000000000000003,2.220446049250313e-16,0.0,0.0,0.0,-1.130742076054784e-16,2.46,-8.78,3.02,2.255748212899644,0.554700196225232,-0.8320502943378417,0,0.0,0.0,0.4017627537250519,0.8561779856681824,2.225726366043091,1.3075041770935059,-0.9253420233726501,-0.10574204474687576,0.8669710755348206,2.6249356269836426,1.0633281469345093,-0.6555007696151733,0.6600072383880615,0.02520778588950634,0.753250777721405,0.6839161515235901,0.012198328971862793,-0.16450275480747223,0.0,-0.16450275480747223,-0.16450275480747223,0.0
WP1950BSTMISSATHA,WP,train,1950-09-13 18:00:00,1,168.0,0.78,0.9,0.8480000000000001,0.04308131845707604,-0.039999999999999925,-0.07999999999999996,-0.12,-0.029999999999999975,-1.6,-1.6,-1.48,0.24000000000000005,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.1199999999999998,2.38,-9.08,3.12,2.597710530447928,0.2747211278973774,-0.9615239476408234,0,0.0,0.0,0.4017627537250519,0.8561779856681824,2.225726366043091,1.3075041770935059,-0.9253420233726501,-0.10574204474687576,0.8669710755348206,2.6249356269836426,1.0633281469345093,-0.6555007696151733,0.6600072383880615,0.02520778588950634,0.753250777721405,0.6839161515235901,0.012198328971862793,-0.16450275480747223,0.0,-0.16450275480747223,-0.16450275480747223,0.0
WP1950BSTMISSATHA,WP,train,1950-09-14 06:00:00,1,156.0,0.76,0.9,0.8228571428571428,0.05390846361175202,0.0,-0.020000000000000018,-0.09999999999999998,-0.026428571428571513,-1.6,-1.6,-1.342857142857143,0.29692299558323615,0.0,0.0,0.6000000000000001,0.12857142857142875,2.3600000000000003,-9.34,3.14,2.5900000000000105,1.2246467991473532e-16,-1.0,0,0.0,0.0,0.4017627537250519,0.8561779856681824,2.225726366043091,1.3075041770935059,-0.9253420233726501,-0.10574204474687576,0.8669710755348206,2.6249356269836426,1.0633281469345093,-0.6555007696151733,0.6600072383880615,0.02520778588950634,0.753250777721405,0.6839161515235901,0.012198328971862793,-0.16450275480747223,0.0,-0.16450275480747223,-0.16450275480747223,0.0
WP1950BSTOSSIA,WP,train,1950-09-26 06:00:00,0,246.0,0.92,0.92,0.92,0.0,0.0,0.0,0.0,1.2058864107763628e-16,-1.6,-1.6,-1.6000000000000003,2.220446049250313e-16,0.0,0.0,0.0,-1.130742076054784e-16,2.52,-5.92,1.52,5.295507529972935,0.6178215519319031,-0.7863183388224229,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
WP1950BSTOSSIA,WP,train,1950-09-26 18:00:00,0,234.0,0.9,0.92,0.916,0.008000000000000007,-0.020000000000000018,-0.020000000000000018,-0.020000000000000018,-0.003999999999999875,-1.6,-1.6,-1.6,0.0,0.0,0.0,0.0,-1.2236738191258112e-16,2.5,-6.54,1.94,5.639370532249142,0.5547001962252291,-0.8320502943378437,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
WP1950BSTOSSIA,WP,train,1950-09-27 06:00:00,0,222.0,0.86,0.92,0.9057142857142858,0.020603150145508526,-0.040000000000000036,-0.040000000000000036,-0.06000000000000005,-0.008571428571428672,-1.6,-1.6,-1.5314285714285714,0.16796501093370364,0.48,0.48,0.48,0.051428571428571546,2.46,-7.08,2.24,5.227083316726456,0.4472135954999581,-0.8944271909999159,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
WP1950BSTPETIE,WP,train,1950-10-18 06:00:00,1,144.0,0.68,0.92,0.8266666666666667,0.1049867716534908,-0.19999999999999996,-0.24,0.0,-0.1199999999999999,-1.6,-1.6,-1.1333333333333335,0.33993463423951903,0.19999999999999996,0.8,0.0,0.39999999999999986,2.2800000000000002,-6.8,4.36,0.9730878685915263,0.9938837346736192,-0.11043152607484384,0,0.0,0.0,-0.4715351462364197,0.5562369227409363,1.2084925174713135,0.20716692507266998,0.2593514919281006,-0.16186395287513733,1.188371181488037,3.606224298477173,1.544429898262024,1.5364654064178467,0.7192733287811279,0.05215681716799736,0.8443073034286499,0.8016735911369324,-0.012698590755462646,-0.16450275480747223,0.0,-0.16450275480747223,-0.16450275480747223,0.0
WP1950BSTPETIE,WP,train,1950-10-18 18:00:00,1,132.0,0.3,0.92,0.6519999999999999,0.23583044756773883,-0.18,-0.38000000000000006,-0.6200000000000001,-0.16399999999999995,-1.6,-1.6,-0.8,0.48989794855663565,0.2,0.6000000000000001,1.4000000000000001,0.34,1.9000000000000001,-6.82,4.76,1.0662551289442916,0.9950371902099889,-0.09950371902100111,0,0.0,0.0,-0.4715351462364197,0.5562369227409363,1.2084925174713135,0.20716692507266998,0.2593514919281006,-0.16186395287513733,1.188371181488037,3.606224298477173,1.544429898262024,1.5364654064178467,0.7192733287811279,0.05215681716799736,0.8443073034286499,0.8016735911369324,-0.012698590755462646,-0.16450275480747223,0.0,-0.16450275480747223,-0.16450275480747223,0.0
WP1950BSTPETIE,WP,train,1950-10-19 06:00:00,1,120.0,0.06,0.92,0.5028571428571429,0.3110220151011035,-0.14,-0.24,-0.6200000000000001,-0.15428571428571441,-1.6,-1.6,-0.5428571428571428,0.5827450872677469,0.2,0.4,1.0,0.2857142857142859,1.6600000000000001,-7.02,5.06,2.6378210705049665,0.581238193719096,-0.8137334712067352,0,0.0,0.0,-0.4715351462364197,0.5562369227409363,1.2084925174713135,0.20716692507266998,0.2593514919281006,-0.16186395287513733,1.188371181488037,3.606224298477173,1.544429898262024,1.5364654064178467,0.7192733287811279,0.05215681716799736,0.8443073034286499,0.8016735911369324,-0.012698590755462646,-0.16450275480747223,0.0,-0.16450275480747223,-0.16450275480747223,0.0
WP1951BSTBABS,WP,train,1951-12-10 12:00:00,1,138.0,0.88,0.92,0.8933333333333334,0.018856180831641284,0.0,-0.040000000000000036,0.0,-0.019999999999999865,-1.2,-1.2,-1.1466666666666667,0.037712361663282463,0.0,0.07999999999999985,0.0,0.03999999999999991,2.08,-7.8,1.8,3.7000000000000033,1.2246467991473532e-16,-1.0,0,0.0,0.0,-0.36500462889671326,1.1467605829238892,1.8532357215881348,1.1738051176071167,-0.25474095344543457,-0.005509296897798777,0.7469972372055054,1.6226571798324585,1.031234622001648,1.0920794010162354,0.7796114683151245,0.034534189850091934,0.8647499680519104,0.8395910859107971,0.00462573766708374,-0.15403519570827484,0.2554289698600769,6.078926086425781,-0.16450275480747223,-0.021196827292442322
